itemid,shopid,name,brand,category,real_price,discount,curr_price,sold,rating,stock,description
6217242656,148846460,"Laptop Gaming HP Pavilion 15"" Inch dk0042TX i7-9750H/ GTX 1650 4GB/ 8GB/ 256GB NVMe SSD + 1TB HDD",HP,Komputer & Aksesoris,0.0,,12860000.0,29,4.964286,11,"Kenapa harus beli laptop di APPLE STORE JKT ?
- Produk kami 100% ORIGINAL
- Uang kita kembalikan 2x lipat kalau barang tidak original
- GARANSI RESMI HP Indonesia
- BNIB (Brand New In Box) barang segel
- Bisa COD Jabodetabek
- Bisa split order
- Kami memiliki TEAM AFTERSALES buat bantu klaim garansi
- Reseller / dropshipper are welcome

SPEK UNIT
- CPU : Intel Core i7-9750H
- GPU : Nvidia GTX 1650 4GB
- RAM : 8GB DDR4
- Storage : 256GB NVMe SSD + 1TB HDD
- OS : Win 10 Home

ISI PAKET
- Unit laptop
- Charger
- Manual book
- Kartu garansi
- BONUS Gaming Backpack HP"
4811976536,209299836,Baterai Laptop Original Dell Alienware M14X R4 A14 14D G05YJ Y3PN0,,Komputer & Aksesoris,0.0,,480000.0,0,0,20,"Original Baterai Laptop DELL Alienware 14 14D A14 M14 M14X R3 R4 Series

Tipe Baterai : Li-ion
Voltase : 11.1 Volt
Kapasitas : 69WH
Warna : Black
Tipe Produk : Original Battery (Brand New)
Garansi: 3 Bulan

Compatible Part Numbers:
0G05YJ
8X70T
G05YJ
Y3PN0


Following Fit Models :
Dell Alienware 14 Series
Dell Alienware 14D Series
Dell Alienware 14D-1528
Dell Alienware A14 Series
Dell Alienware M14 Series
Dell Alienware M14X Series
Dell Alienware M14X R3 Series
Dell Alienware M14X R4 Series
ALW14D-1528, ALW14D-1728
ALW14D-1828, ALW14D-2728
ALW14D-4528, ALW14D-4728
ALW14D-4828, ALW14D-5528
ALW14D-5728, ALW14D-5828"
2387761194,22503994,Laptop Dell Murah Latitude e7240 Core i5 - 8GB - SSD 128GB - Murah Mulus Garansi Slim,Dell,Komputer & Aksesoris,0.0,,3199900.0,18,4.666667,87,"Bagi agan yang butuh Laptob Untuk Pribadi , Kantor ataupun bisnis lainnya seperti kerja di lapangan.. Laptob ini sangat ringan dan slim.. Mari Order Gan

Ready stock 100 unit 

Laptop Dell Latitude e7240:

Intel Core i5 4310u 2.0 GHz
RAM 8GB DDR3
SSD Msata 128GB “ Fast Boot “
WEBCAM
VGA intel HD 4000
Keyboard Backlit “ Nyala “
Keyboard Masih Empuk
HdMI
Wi-Fi
Usb Port
USb Lan
Layar 12.5 inch Wide Led
Win 7 Pro 64Bit ( Siap Pakai )
Win 7 COA Sticker Original 

Battery Good 2-3 Jam
Layar Bagus , Tidak Ada Jamur/WhiteSpot/Dot Pixel
Body Ringan / Slim

Kelengkapan :
Unit Laptob
Charger Original
Tas

KONDISI Hardware 100% NORMAL
KONDISI FISIK 90% Mulus ( Sisa Bekas Pemakaian )

Untuk Pengiriman Akan di Packing Aman Tanpa Packing Kayu Menggunakan Bubble Warp.. Jadi Tidak Perlu Khawatir Barang Dalam Pengiriman.. Mari Order Gan..

GARANSI PERSONAL 1 BULAN

Bagi yang mau berminat silahkan PM / Contact Lgsg dan bagi yang mau cod di utamakan sekitar jakarta barat dan sekitarnya.. terima kasih sebelumnya.."
806694704,1485003,LAPTOP INTEL CORE I5 PROMO OBRAL DELL LATITUDE E6430s HDD 320GB TERMURAH HDMI DVD BAGUS MULUS 14Inch,Dell,Komputer & Aksesoris,3450000.0,25%,2587500.0,9,4.125,1,"Cod welcome khusus Jabodetabek
*harga belum termasuk ongkos kirim kurir*

Spesifikasi:
I5
4GB RAM
Intel HD Graphics 4000
320GB HDD
14 Inch display HD 
Dvd
HDMI
No Kendala Dan Siap Pakai 

Kelengkapan: Unit+Baterai+Adaptor

Terima COD khusus daerah tertentu (harga belum termasuk ongkos kurir) 

Bisa Cek dan datang langsung ke alamat kami
Di Jalan Kapuk Muara Raya RT.010/004 No.13
Ketik Di Google : Arizky Octa Shop

Wilayah Jakarta Dan Sekitarnya Bisa Mengunakan Jasa Go-Send & Grab Expres Ongkir Lebih hemat.

Untuk Kakak Yang Berada DiLuar daerah/Luar pulau bisa menggunakan Jasa Pengiriman JNE Dan J&T Barang Aman Di asuransi kan di packing menggunakan Buble wrap+dus = 100% Aman ... 

Ditunggu ordernya ya, Terima Kasih

"
2662839512,161292590,PROMO LAPTOP GAMING HP AMD A9-9420 / 1TB/ 4GB DDR4/AMD REDEON R5,HP,Komputer & Aksesoris,0.0,,4249000.0,105,4.977273,195,"
Prosessor : AMD A9-9420 3.0-3.60GHz
Memory : 4GB
Harddisk : 1TB
VGA : RADEON R5
Layar : 14""
Operasional system : WIN10
fitur : Cam/BT
Garansi 1 tahun service
 Ex-Display 
"
7109509820,13523162,COD BAYAR DITEMPAT kacamata anti radiasi komputer hp laptop gadget photochromic retro pria wanita,Tidak Ada Merek,Aksesoris Fashion,199700.0,10%,179730.0,52,4.9375,184,"*Kacamata Anti Radiasi Komputer/TV Cocok untuk Mata Normal Pria dan Wanita

*Sudah Termasuk Lensa photochromic UV400

Kacamata anti radiasi utk menjaga kesehatan mata anda agar tdk rusak akibat terlalu lama di layar komputer, nonton TV terlalu lama, main game terlalu lama

Untuk ukuran mata Normal saja
lensa kebiruan jika terpantul cahaya berfungsi untuk meredam radiasi ( lapisan blue film) tetap terlihat jernih dimata

model unisex cocok utk pria dan wanita
nyaman dipakai, fashionable, membuat mata tidak mudah lelah, sangat nyaman.

Kacamata Anti Radiasi Untuk :
-Monitor PC (CRT/LCD/LED DLL)
-Laptop (LCD/LED DLL)
-TV (CRT/LCD/LED, 4K DLL)

Eyewear Type: Sunglasses
Item Type: Eyewear
Style: Rectangle
Lenses Optical Attribute: Photochromic
Lenses Optical Attribute: Anti-Reflective
Lenses Optical Attribute: UV400
Frame Material: Plastic Titanium
Gender: Women
Department Name: Adult
Lenses Material: Polycarbonate
Brand Name: RBEWTP

Main Feature:
1. Lightweight. You won't feel tired when wearing it for a whole day.
2. Premium quality of lens and frame.
3. Anti radiation. Protect your eyes against radiation from computer and cellphone etc. 
4. Anti UV400. Protect your eyes against radiation from sunlight.
5. It's a wonderful gift for people those who are working in front of computer.
6. Resin Lens. It's 30% thinner and lighter than other plastic lenses.
7. The original lens can be replaced with your own prescription lenses.
8. Let you stand out from the crowd and be fashionable

Specification:
Brand: Viendo
Item No.: PSA06001
Group: Adult
Gender: Male/Female
Lens Material: Resin
Frame Material: Alloy
Frame Length: 145mm
Temple Length: 140mm
Lens Height: 48mm
Lens Width: 52mm
Nose: 20mm
Netweight: 27G
Package content: 1 x Eyewear

Paket Pembelian barang Original :
1. Kacamata Anti Radiasi 
2. Hardcase /tempat kacamata
3. Kain Pembersih lensa
4. sarung kacamata

Catatan :
Kacamata yang kami kirim, telah kami check terlebih dahulu untuk memastikan bahwa kacamata yang kami 

#kacamata #kacamataantiradiasi #kacamataphotochromic #kacamatakomputer #kacamataindoor #kacamataoutdoor #kacamatapriawanita"
2090977635,120447940,LAPTOP LENOVO IDEAPAD 130-14AST-00ID - A4-9125- 4GB- 500GB- 14HD- W10,Lenovo,Komputer & Aksesoris,0.0,,3390000.0,24,4.941176,7,"SPESIFIKASI:
- TFT LCD dengan LED backlight 14 inci resolusi 1366 x 768 piksel, Anti-glare
- AMD APU A4-9125 dual-core 2,3GHz dengan Turbo Core 2,6GHz
- Grafis AMD Radeon R3 Graphics
- RAM 4GB DDR4 2133MHz, upgradeable max 8GB

- Storage 500GB 5400rpm / SSD SATA 256GB

- WiFi, Bluetooth, Port USB 3.0, port USB 2.0, Port HDMI, card reader, DVD-RW
- Audio 2 x 1,5W stereo speaker, Dolby Audio
- Baterai 2 Cell 30WHr 
- Windows 10 Home x64
- Dimensi 333.9 x 247.9 x 22.4 mm berat 2 kg
- Onyx Black

- GARANSI RESMI 2 TAHUN LENOVO"
2082072141,20450141,LAPTOP ACER A314 AMD A4-9120 RAM 4GB HDD 1TB WIN ORI,Acer,Komputer & Aksesoris,0.0,,3765000.0,12,5.0,16,"* FREE TAS ORIGINAL ACER
* BARANG DIJAMIN 100% BARU DAN BERGARANSI RESMI
* READY HITAM DAN BIRU


Spesifikasi
Processor Type : AMD A4-9120 2.5GHz
Memory : 4GB
Video Type : ATI Radeon R4
Display Size : 14""
Resolution : 1366 x 768 pixels
Hard Drive Type :HDD 1TB
DVD WRITER : YES
OS Provided : Windows 10
Multimedia : 640 x 480 webcam, Two speakers
Network : 802.11ac wireless LAN, Bluetooth
Dimension : 343 mm x 245 mm x 20.15 mm
Output : 1x USB 3.0, 2x USB 2.0, Network (RJ-45), HDMI Output

* BERAT BELUM TERMASUK PACKING KAYU, JIKA ADA PERMINTAAN PACKING KAYU BISA HUBUNGI PENJUAL
* PACKING KITA USAHAKAN SEAMAN MUNGKIN DENGAN TAMBAHAN BUBLEWRAP
* SILAHKAN PILIH ASURANSI JIKA INGIN DIASURANSIKAN"
1877441090,300903,Laptop Core i5 Corei5 Intel Merk Dell HDD SSD RAM 4GB 8GB Windows 10,Dell,Komputer & Aksesoris,0.0,,5500000.0,39,4.65625,189,"KHUSUS LAPTOP, HANYA BISA KIRIM EKSPEDISI SICEPAT / JNE YAA, JUGA GOJEK & GRAB UNTUK JABODETABEK.
AGAR PAKET ANDA SAMPAI DENGAN SELAMAT DAN AMAN SAMPAI TUJUAN, KAMI GARANSIKAN ITU :)

*****
STOK BARUUU!! BARANG MANTAP, GENERASI KE-3
FREE UPGRADE, TANPA BIAYA TAMBAHAN! HDD KAMI PASANG 500GB + BONUS MOUSE BARU + TAS BARU.
*****

APA ITU VARIANT:
4GB HDD = MENDAPAT LAPTOP DENGAN RAM 4GB DAN FREE UPGRADE HDD 500GB.
8GB HDD = MENDAPAT LAPTOP DENGAN RAM 8GB DAN FREE UPGRADE HDD 500GB.
8GB SSD = MENDAPAT LAPTOP DENGAN RAM 8GB SERTA SSD 120GB.

MENGAPA SSD? BOOTING 5X LEBIH CEPAT DIBANDING HDD BIASA.
NYALA DAN LOADING APPS AKAN SANGAT CEPAT.

BELI BARU HARGA 4-5JT MASIH DAPAT RAM 4GB? PROSESOR CELERON ATAU DUAL CORE CACHE/SPEED KECIL?
WAH LEMOT PASTI, DENGAN LAPTOP INI CORE i5 DAN RAM 4GB DIJAMIN MANTAP.
BARANG 2nd BERKUALITAS DAN PRIMA :)

KENAPA HARUS BELI LAPTOP DI KAMI?
1. SUDAH TERMASUK BONUS SOFTWARE PENDUKUNG DAN WINDOWS 10 64 BIT DENGAN UPDATE PALING BARU SERTA DRIVER LENGKAP.
2. RAM MANTAP / MUMPUNI.
3. LAPTOP PRIMA, BERKUALITAS, BERGARANSI. LOADING SUPER CEPETTT.
4. WINDOWS 10 SUDAH PAKAI 64 BIT
*SUDAH KAMI UPDATE JUGA KE UPDATEAN PALING BARU YAA, GAK ASAL INSTALL AJA.
5. BONUS SOFTWARE2 DAN BONUS TAS LAPTOP JUGA.

Jual Laptop Mulus Kondisi 95% siap pakai Merk DELL.
Laptop DELL terbaik di kelasnya, dengan ketahanan mesin yg tiada banding.

Spesifikasi:
-Intel Core i5 Kecepatan 2,6Ghz
-Windows 10 64 BIT Ready, DENGAN UPDATE PALING BARUUU YAA.
*BUKAN WINDOWS 7 YAA! SUDAH KAMI PAKAIKAN WIN10 DENGAN UPDATEAN TERBARU

-RAM 4GB / 8GB.
-HDD 320GB. FREE UPGRADE JADI 500GB TANPA BIAYA.
-VGA INTEL HD4000 MEMORY 1GB++
-Charger Original Bawaan.
-BATERAI 2-3 JAM.

LAPTOP BUSINESS EDITION YAA:
-LAYAR BISA DI TEKUK / DIBUAT TIDUR SAMPAI 180 DERAJAT.
-MEMINIMALISIR KESENGGOL YANG MENYEBABKAN PATAH DI ENGSEL LAYAR.

-AKSES CEPAT TOMBOL VOLUME UP/DOWN/MUTE
-2x USB 3.0 / PORT USB E-SATA / 1x USB 2.0
-WIFI/ETHERNET/VGA PORT/HDMI PORT/DLL

Software ter-install:
-OFFICE 2016
-Media Player (Untuk Musik/Video)
-Chrome / Firefox (Untuk internet)
-LAINNYA

GARANSI: 1 BULAN."
1773073337,36827174,Buy 1 Get 1 ORIGINAL Tas Ransel Anti Air + USB Charger Earphone Hole Waterproof HIGH QUALITY,,Tas Pria,795000.0,86%,110000.0,8309,4.594662,6406,"New Models 2018 Tas Ransel Joy Start Anti Air & Usb Charger + Erphone Hole PREMIUM QUALITY

Buy 1 Get 1 Tas Selempang 

Tersedia warna: 
1. Hitam
2. Abu-abu
3. Biru
4. Merah
5. Coklat
6. Purple

Semua warna ready ya... mohon kasi keterangan warna pada saat memesan

Dimensi Produk : 29*14*45cm

Bahan : Oxford cloth PREMIUM QUALITY


IMPORT BEST QUALITY
( A Great Bag A Great Me )

FIRST HAND SMART BACKPACK ANTI MALING - THEFT & ANTI AIR bagian depan tas""

Paket pembelian 
- Tas + Bonus Tas Selempang
- Kabel bawaan tas


Kelebihan produk kami:
- Very Comfort (Premium Quality)
- Dilengkapi slot USB Port
- Slot Port Headset / Earphone
- Multi space bag (Space SANGAT LUAS)
- Kualitas PREMIUM
- Anti air
- Anti maling - thieft
- Design yang stylish, simple, dan keren
- Barang tersimpan lebih rapih"
2367855640,141973518,LAPTOP HP 14 AMD A9 RAM 8GB 1TB HDD RADEON R5 WINDOWS 10,Hewlett-Packard,Komputer & Aksesoris,0.0,,4899000.0,35,4.846154,16,"AMD A9-9425 Dual-Core (3.1 GHz base frequency, up to 3.7 GHz burst frequency, 1 MB cache)
Memory, standard 8GB DDR4
Hard drive 1 TB 5400 rpm SATA
Display 14"" diagonal HD SVA BrightView WLED-backlit (1366 x 768)
Keyboard Full-size island-style keyboard
Pointing device Touchpad with multi-touch gesture support
Wireless connectivity 802.11b/g/n (1x1) Wi-Fi and Bluetooth 4.2 combo
Network interface Integrated 10/100/1000 GbE LAN
Expansion slots 1 multi-format SD media card reader
External ports 2 USB 3.1 Gen 1 (Data transfer only); 1 USB 2.0; 1 HDMI 1.4b; 1 RJ-45; 1 headphone/microphone combo
Minimum dimensions (W x D x H) 33.5 x 23.4 x 1.99 cm
Weight Starting at 1.47 kg
Power supply type 45 W AC power adapter
Battery type 3-cell, 41 Wh Li-ion
Webcam HP TrueVision HD Camera with integrated digital microphone
Audio features Dual speakers
Operating system Windows 10 Home Single Language 64
HP apps HP Audio Switch; HP Documentation; HP ePrint; HP JumpStart; HP Recovery Manager; HP Support Assistant; HP Sure Connect
Software included McAfee LiveSafe 
Garansi 1 tahun hp indonesia"
1839062047,51115741,"Acer Laptop A314-32-C3X014"",N4000,4GB,1TB,NoODD,Win 10,Obsidian Black,NX.GVYSN.004",0,Komputer & Aksesoris,0.0,,4049000.0,12,4.333333,4,"Acer Aspire 3 A314-32-C3X0 Notebook - Black [14 Inch/N4000/4GB/1TB/Windows 10] merupakan notebook dengan ukuran layar 14 Inch yang sudah dipersenjatai prosesor Intel Celeron N4000 dan Integrated Graphics. Notebook ini memiliki memory RAM 4 GB dan kapasitas penyimpanan HDD 1 TB. Notebook ini juga sudah dilengkapi sistem operasi Windows 10.

Garansi: 1 Tahun Resmi Acer Indonesia"
1830288021,47640161,Laptop Lenovo Ideapad V130-15IKBC CORE I3 7020 4GB 1TB VGA 2GB 15.6 Inch DOS,,Komputer & Aksesoris,0.0,,5325000.0,11,4.888889,46,"Bonus :	
1, Tas Notebook	
2, Bubble Wrap ( Agar Paket Aman )	

- BONUS INSTAL PROGRAM APLIKASI / Siap Pakai (Info ke penjual Tanpa Info kita kirim sesuai Spek) # Bonus Berlaku Hanya Pembelian Via Online 

Notebook : Lenovo Ideapad V130-15IKB 
Processor : Intel® Core™ i3-7020U CPU @ 2.30GHz  (2 Cores, 4 Threads ) 
RAM : 1X4096 MB DDR4 (4 GB DDR4-2133 / Pc4 17000 ) On Board + 1 Slot Memori Kosong 
Harddisk : 1000 GB HDD + 1 SLOT SSD M.2 (22mm x 80mm) 
Kamera : HD Web Camera 
VGA : Intel® HD Graphics 620, Dedicated 128 MB, Shared 1981 MB, Up to 2109 MB + AMD Radeon™ 530 (2GB GDDR5) 
Baterai : 2 Cell Li-ion 4030mAh 
Fitur : BT, WiFi, DVD Super Multi DL Drive, Card Reader, 2 Port USB 3.0, HDMI ,Realtek PCIe GBE Family Controller 
Layar : 15,6 HD LED (1366 X 768) 
Berat Barang : 1.9 Kg 
Berat Kemasan : 3.0 Kg 
Ukuran Barang : 37.5 x 25.2 x 2.4 cm 
Ukuran Kemasan : 52.5 x 6.5 x 32 cm 
Warna : Grey 
Operation System (OS) : DOS 
Garansi : 1 Tahun 

==Kelengkapan==
- Unit laptop
- Charger
- Dus
- Buku Garansi
- Fullset

NOTE : TANYAKAN STOCK DAN KETERSEDIAAN WARNA TERLEBIH DULU

- Barang yang dijual dijamin 100% BARU dan Bergaransi.
- Barang yang dikirim sudah melalui proses QC (quality control)
- Untuk pengiriman aman kita akan doublein packingannya.
- Welcome Reseller dan Dropship.
- Bisa kirim ke Seluruh Indonesia
- Disarankan menggunakan jasa JNE REG, atau J&T REG
- Bisa kirim ke Seluruh Indonesia
- UNTUK WILAYAH SURABAYA PENGIRIMAN BISA MELALUI GO-SEND"
1216658171,15347852,High Quality Ergonomic Stand Holder Laptop,0,Komputer & Aksesoris,550000.0,1%,544000.0,16,5.0,992,"Stand holder untuk menaruh laptop sehingga laptop Anda dapat dilihat pada posisi
yang lebih nyaman dan ergonomic. Bahan stand terbuat dari bahan aluminium
sehingga dapat menopang bobot laptop yang berat sekalipun seperti laptop gaming.
Dapat memuat laptop dengan ukuran 12 hingga 17 inch.

Features
Light And Heat Resistant
Stand Holder untuk laptop initerbuat dari bahan alumunium yang berkualitas
sehingga dapat menghantar panas laptop dengan baik.

Ergonomic Design
Stand holder untuk menaruh laptop sehingga laptop Anda dapat dilihat pada posisi
yang lebih nyaman dan ergonomic.

High Quality Material
Bahan stand terbuat dari bahan aluminium sehingga dapat menopang bobot laptop
yang berat sekalipun seperti laptop gaming. Dapat memuat laptop dengan ukuran 12
hingga 17 inch.

Package Contents
Barang-barang yang anda dapat dalam kotak produk:
1 x Ergonomic Stand Holder Laptop"
1387849892,2315422,"Laptop HP Intel Dualcore Ram 4gb dvdrw 14"" Windows10 resmi",HP,Komputer & Aksesoris,0.0,,3999000.0,11,4.888889,4,"Laptop HP 14-BS755TU warna Putih
Laptop HP 14-BS752TU warna Silver 
Laptop HP 14-BS751TU warna Black
Garansi resmi HP Indonesia diterima di seluruh servis center resmi HP di Indonesia. 
Spesifikasi :
- Intel Celeron N3060 Dualcore 
- RAM 4 GB DDR3L-1600
- Intel HD Graphics 400
- HD 1TB 5400 rpm SATA
- DVDRW 
- 14"" diagonal HD (1366 x 768)
- Full-size island-style keyboard
- Touchpad with multi-touch gesture
- 802.11b/g/n (1x1) and Bluetooth 4.0 combo (Miracast compatible)
- Integrated 10/100/1000 GbE LAN
- 1 multi-format SD media card reader
- 1 USB 2.0; 1 HDMI; 1 VGA; 1 RJ-45; 1 headphone/microphone combo; 2 USB 3.1 Gen 1 (Data transfer only)
- Minimum dimensions (W x D x H) : 34 x 24 x 2.37 cm
- HP TrueVision HD Camera with integrated digital microphone
- Dual speakers
- OS Windows 10 original. 
Kelengkapan : Adaptor, manual dan kartu garansi. 
Termasuk BONUS TAS HP Original.
#HP #LAPTOP #JYKOMPUTER 
.
Ready juga merk ASUS Warna putih di link sbb https://shopee.co.id/Laptop-ASUS-X441MA-Intel-Dualcore-N4000-4GB-1TB-DVDRW-14-inch-Windows-10-Putih-i.2315422.2267682862"
5916108023,49063595,Laptop Lenovo Legion Y530-D4ID PROMO MOUSE LEGION M200,Lenovo Legion,Komputer & Aksesoris,10099000.0,5%,9599000.0,13,4.7,7,"**********************************************************************
Lenovo Legion Y530-D4ID

 Intel Core i5-8300H
8 GB DDR4
512 GB SSD
WiFi, Bluetooth, Webcam
Nvidia GeForce GTX 1050 4 GB
15.6-inch Full HD IPS
Windows 10 Home
Garansi Resmi 2 Tahun

Promo :  MOUSE LEGION M200
# SUDAH DAPAT BACKPACK LENOVO #

**********************************************************************"
3609882499,196055482,Laptop HP ProBook Core i5 - RAM 8GB - HDD 500GB second murah,Hewlett-Packard,Komputer & Aksesoris,0.0,,2650000.0,11,4.8,7,"Spesifikasi :
- Processor Intel Core i5
- RAM 4GB or 8GB DDR3 (variant)
- HDD 320GB or 500GB SATA (variant)
- VGA Intel HD Graphics 3000
- Display 14” LED Widescreen (1366x768)
- DVDRW
- 3.5mm Jack Audio
- SD Card Reader
- Fingerprint
- USB Port
- VGA Port
- LAN Card
- WiFi

Kondisi :
- Fungsi hardware 100% normal & sehat.
- Batre normal 1 - 2 jam an (tergantung pemakaian)
- Body laptop overall 90% - 95% (bekas pemakaian, wajar klo ada sedikit lecet/baret)
- Sudah terinstall windows & aplikasi software standar seperti office, dan lain2nya.

Kelengkapan :
- Unit laptop, charger adaptor + bonus tas (baru)

Notes :
- Harga yang kami berikan sudah nett dengan kualitas yang terbaik.
- Garansi 14 hari unit & hardware.
- Garansi tidak berlaku apabila kesalahan pemakaian ataupun kelalaian pengguna, seperti barang tersebut terjatuh/terbentur, terkena air, stiker segel garansi rusak/dibongkar, dan juga yg memberikan ★, ★★, ★★★, serta ulasan/feedback negatif.
- Sebelum pengiriman kami akan check lagi seluruh kondisi laptop dalam keadaan 100% prima & siap pakai.
- Packing 100% aman dan telah lulus dari system check-in oleh jasa pengiriman.

LUMICOM Laptop Second
Mangga Dua Square lt.1 Blok B No.012
Jl. Gunung Sahari No.1 Jakarta Utara"
256069870,18156457,"Cooling Fan Laptop Kepiting/ Lipat (Kipas Laptop, Pendingin Laptop)",Windows,Komputer & Aksesoris,35000.0,50%,17500.0,9624,4.388002,90537,"Kalian-kalian yang mempunyai laptop pasti sering dong laptopnya kepanasan? nah kalau gitu kita menyediakan alat pendingin laptop yang murah dong kak :) kipas ini cocok untuk kalian-kalian yang sering menggunakan laptopnya untuk bermain game, ngerjain tugas, dan juga browsing-browsing dan juga youtube-an ^^

Spesifikasi :
- 1 Cooling Pad M tech (Cooling Pad Kepiting Lipat)
- interface USB 2.0
- USB powered
- plug n play 
- ringkas dan praktis
- ringan dan mudah dibawa

Bingung cari seller yang pengiriman dan input resi yang cepat? atau diskusi dan pesan tidak dibalas? lalu barang yang bermasalah tidak diperdulikan? Kami dari Blue Komputer selalu mengutamakan Anda sebagai raja yang dimana pengiriman dan input resi cepat dan sangat fast respon ^^ Silahkan Berbelanja di toko kami ^_^ Pilihlah seller yang mengutamakan fast respon dan care terhadap barang yang dijual~"
1956907748,81198833,PROMO LAPTOP LENOVO AMD - IP130-15AST AMD Ram 4GB DVDRW 15.6 Inch New SIAP PAKAI,Lenovo,Komputer & Aksesoris,0.0,,3545475.0,59,4.804348,499,"* BONUS TAS LAPTOP
* 100% BARU BNIB GARANSI 1 TAHUN
* FREE INSTALASI WINDOWS10 DAN OFFICE
(LAPTOP SIAP PAKAI)
* WARNA : HITAM
* WELCOME DEALER / RESELLER
BUTUH LAPTOP / COMPUTER UNTUK PENGADAAN SEKOLAH / KANTOR ( SILAHKAN CHAT ADMIN)

Satu lagi yang dihadirkan lenovo pada kelas low-end, seri AMD A6 dengan hardisk 1 terra dan AMD A4 dengan hardisk 500GB, lebih dari cukup untuk editing gambar dan menyimpan design-design gambar proyek anda.

Lenovo Ideapad
- IDEAPAD 130-15AST AMD A4 HDD 500GB
- IDEAPAD V110-15AST AMD A4 HDD 500GB
- IDEAPAD V110-15AST AMD A6 HDD 1TB


Spesifikasi :

* IDEAPAD 130-15AST ( Harga Rp. 3.242.425) 
Processor : AMD A4-9125 2,30GHz 
RAM : 4GB DDR4
Harddisk : 500 GB SATA
Optical Drive : DVDRW
VGA : AMD Radeon R3 Graphics,Dedicated 128 MB
Fitur : webcam, bluetooth, WiFi, Card Reader,2 Port USB 3.0, HDMI ,Realtek PCIe FE Family Controller (RJ45)
Baterai : 4000mAH 
Layar : 15,6 inch (1366 X 768) 
Operation System (OS) : DOS 


* IDEAPAD V110-15AST HDD 1TB (Harga Rp. 3.545.455)
Processor : AMD A6-9220 2,5GHz
RAM : 4GB DDR4
Harddisk : 1TB SATA
Optical Drive : DVDRW
VGA : AMD Radeon R4 Graphics,Dedicated 128 MB
Baterai : 3 Cell Li-ion 2150mAh 
Fitur : webcam, Bluetooth, WiFi, Card Reader, 1 Port USB 2.0,1 Port USB 3.0, HDMI ,Realtek PCIe GBE Family Controller (RJ45), battery Li-ion 2150mAh 
Layar : 15,6 inch (1366 X 768) 
Operation System (OS) : DOS

* IDEAPAD V110-15AST HDD 500GB (Harga Rp. 3.261.625)
Processor : AMD A4-9120 2,20GHz 
RAM : 4GB DDR4
Harddisk : 500GB SATA
Optical Drive : DVDRW
VGA : AMD Radeon R3 Graphics,Dedicated 128 MB 
Baterai : 3 Cell Li-ion 2200mAh 
Fitur : webcam, Bluetooth, WiFI, Card Reader, 1 Port USB 2.0,1 Port USB 3.0, HDMI ,Realtek PCIe GBE Family Controller (RJ45) 
Layar : 15,6 inch (1366 X 768)
Operation System (OS) : DOS


Kelengkapan :
Adaptor + kabel power
Dus original pabrik
Kartu garansi
Buku manual
CD driver"
2847457484,79896544,Laptop Lenovo ThinkPad X240 Core i5 Ram 8GB Termurah betet89,Lenovo,Komputer & Aksesoris,0.0,,3150000.0,21,4.666667,186,"OBRAL PARAAAHH
TURUN HARGA BANYAKKKKK
LANGSUNG AJA DI ORDER

Agar pengiriman Laptop agan lebih aman, kami sarankan tambahkan Packing Kayu
Jika link tidak keluar, silahkan chat kami agar kami bisa kiriman link produk Packing Kayu

https://shopee.co.id/product/79896544/3920201739?smtt=0.0.9 

Bismillah
Assalamualaikum

Budayakan baca keterangan full sebelum bertanya ya gan

Ready Laptop Lenovo ThinkPad X240 Core i5 Generasi 4 Ram 8GB Hdd 500GB

Cek di video YTB ane Channel betet89
Spek :
- Intel Core i5 4300U Gen4
- Ram 8GB
- Hdd 500GB
- Intel HD VGA with 12” Display 1366x768
- Webcam
- Wifi
- Usb Port
- Rj 45 Port
- Vga Port
- Windows 7 atau Free Upgrade Windows 10 Original
- Office 2013, Winrar, UltraISO, Multimedia

Garansi 30 hari

Kelengkapan :
- Laptop second ThinkPad X240 90% - 93%
- Tas New Slempang
- Adaptor Charger

Terima Kasih
Wassalamualaikum"
1511512252,68731002,Laptop bekas murah Lenovo thinkpad T430 Core i5 Gen3 HDD 320GB RAM 4GB bergaransi,Lenovo,Komputer & Aksesoris,0.0,,2600000.0,37,4.857143,4,"Lenovo Thinkpad T430

*SPESIFIKASI*
Processor gen3:  Processor Intel Core i5-3210M CPU @2.50GHz
Processor gen2: Processor Intel Core i5-2520M CPU @2.50GHz
HDD : 320GB
RAM : 4GB
VGA gen3 : Intel HD Graphics 4000
VGA gen2 : Intel HD Graphics 3000
LAYAR : LED 14Inch
Resolusi : 1366 x 768

-Webcam
-Wifi
-DVD RW
-4 USB Port
-Mini Dispay Port
-VGA Out
-LAN
-PCI Express/34
-Card reader
-Audio jack


BODY = MULUS 90% Tidak ada RETAK dan PECAH
LCD = NO JAMUR/Whitespot , NO LEBAM, NO Death PIXEL
KEYBOARD = BERFUNGSI DENGAN BAIK
USB PORT = OK
SPEAKER = KANAN dan KIRI NORMAL
HARDDISK = no BAD SECTOR
ENGSEL = KOKOH
BATERAI = GARANSI 1 JAM MULTIMEDIA

GARANSI 1 BULAN
*Tidak TERMASUK LCD
*Tidak TERMASUK Human Error

KELENGKAPAN
UNIT
ADAPTOR / CHARGER + KABEL POWER
TAS BARU!!

PACKINGAN
MENGGUNAKAN BUBBLE WRAP dan DI DUS
AMAN!!"
